"","Sub","Run","Movie","Avg_x","Avg_y","P_Lower","P_Upper","P_Mouth","P_Eye","P_NotROI","P_NotFace","NumFix","Std_x","Std_y"
"179",5,2,9,844,537,0.0601503759398496,0.87218045112782,0.0180451127819549,0.839097744360902,0.142857142857143,0.0676691729323308,40,81.7967016396022,97.4891978198596
"180",5,2,10,923,485,0.165116279069767,0.774418604651163,0.0976744186046512,0.709302325581395,0.193023255813953,0.0604651162790698,27,71.7866694540387,78.6073164540564
"181",5,3,1,1011,507,0.267409470752089,0.688022284122563,0.227019498607242,0.600278551532033,0.172701949860724,0.0445682451253482,43,127.432187728433,95.7098237739995
"182",5,3,2,880,561,0.233898305084746,0.722033898305085,0.193220338983051,0.625423728813559,0.18135593220339,0.0440677966101695,35,116.207766775251,86.0782556678641
"183",5,3,3,790,589,0.025,0.757894736842105,0.0184210526315789,0.660526315789474,0.321052631578947,0.217105263157895,34,107.511336257265,76.9895576975205
"184",5,3,4,902,540,0.366883116883117,0.468614718614719,0.257575757575758,0.364718614718615,0.377705627705628,0.164502164502165,51,140.091360918553,137.197343447437
"185",5,3,5,980,522,0.0942528735632184,0.905747126436782,0.0689655172413793,0.905747126436782,0.0252873563218391,0,25,97.4863976540984,51.235026704605
"186",5,3,6,981,571,0.0457831325301205,0.786746987951807,0.0156626506024096,0.767469879518072,0.216867469879518,0.167469879518072,48,149.109979611499,77.1028977681413
"187",5,3,7,891,594,0.152684563758389,0.721476510067114,0.147651006711409,0.721476510067114,0.130872483221477,0.125838926174497,38,109.074138048333,104.925263929929
"188",5,3,8,950,498,0.199579831932773,0.510504201680672,0.147058823529412,0.472689075630252,0.380252100840336,0.289915966386555,38,101.293841839496,108.263380079043
"189",5,3,9,903,520,0.176066024759285,0.759284731774415,0.0825309491059147,0.651994497936726,0.265474552957359,0.0646492434662999,48,105.338461930404,93.1869396287798
"190",5,3,10,1060,511,0.131428571428571,0.803809523809524,0.131428571428571,0.748571428571429,0.12,0.0647619047619048,36,100.135182895498,116.305511297946
"191",5,4,1,875,428,0.0346820809248555,0.716763005780347,0.0346820809248555,0.701348747591522,0.263969171483622,0.248554913294798,26,69.7363044360667,51.9971222409163
"192",5,4,2,887,409,0.0143884892086331,0.661870503597122,0,0.597122302158273,0.402877697841727,0.323741007194245,39,87.9626849391011,136.342892074517
"193",5,4,3,876,489,0.0275229357798165,0.519266055045872,0.0146788990825688,0.469724770642202,0.515596330275229,0.453211009174312,42,95.5612351012141,157.46378846063
"194",5,4,4,817,446,0.175438596491228,0.824561403508772,0.0902255639097744,0.822055137844611,0.087719298245614,0,30,97.2543827274896,98.4515926151872
"195",5,4,5,924,417,0.0350492880613363,0.683461117196057,0,0.64512595837897,0.35487404162103,0.281489594742607,68,106.57410996874,104.950048361219
"196",5,4,6,932,436,0.0776699029126214,0.788349514563107,0.0252427184466019,0.763106796116505,0.211650485436893,0.133980582524272,39,128.370814089794,92.0958670949945
"197",5,4,7,916,545,0.0197530864197531,0.859259259259259,0.0197530864197531,0.711111111111111,0.269135802469136,0.120987654320988,23,87.0423498947607,103.549247999029
"198",5,4,8,973,560,0.122244488977956,0.728456913827655,0.0651302605210421,0.657314629258517,0.277555110220441,0.149298597194389,60,120.517560465655,108.379615910998
"199",5,4,9,800,500,0.199426111908178,0.602582496413199,0.00717360114777618,0.447632711621234,0.54519368723099,0.197991391678623,50,92.2948342014893,127.701450304018
"200",5,4,10,837,526,0.212234706616729,0.645443196004994,0.109862671660424,0.554307116104869,0.335830212234707,0.142322097378277,43,100.415644883517,98.6974835481568
"201",6,1,1,961,461,0,0.968229954614221,0,0.942511346444781,0.0574886535552194,0.0317700453857791,59,87.5310545370283,42.0339110437098
"202",6,1,2,894,324,0.00244200244200244,0.938949938949939,0,0.925518925518926,0.0744810744810745,0.0586080586080586,53,312.529256159211,146.73904220732
"203",6,1,3,1054,488,0.0107238605898123,0.801608579088472,0.0107238605898123,0.801608579088472,0.187667560321716,0.187667560321716,30,128.441626373248,63.1553339732553
"204",6,1,4,900,465,0.00520833333333333,0.899739583333333,0.00130208333333333,0.865885416666667,0.1328125,0.0950520833333333,66,93.4092365886555,55.7556807546543
"205",6,1,5,815,500,0.04,0.908571428571429,0.04,0.768571428571429,0.191428571428571,0.0514285714285714,32,85.5551259929729,64.999492933658
"206",6,1,6,834,481,0.0304659498207885,0.863799283154122,0.0268817204301075,0.724014336917563,0.24910394265233,0.10573476702509,55,81.860413673879,97.7113663090044
"207",6,1,7,837,422,0,0.902796271637816,0,0.765645805592543,0.234354194407457,0.0972037283621838,51,83.3672455526304,52.549144147997
"208",6,1,8,816,486,0.0327272727272727,0.910909090909091,0.0327272727272727,0.910909090909091,0.0563636363636364,0.0563636363636364,38,149.060191691502,71.569983088854
"209",6,1,9,938,456,0.0384615384615385,0.95748987854251,0.0536437246963563,0.921052631578947,0.0253036437246964,0.00404858299595142,51,62.0778880421038,59.0180739876597
"210",6,1,10,884,400,0,0.773529411764706,0,0.729411764705882,0.270588235294118,0.226470588235294,38,157.013168182477,95.221985953857
"211",6,2,1,914,519,0.056980056980057,0.826210826210826,0.0455840455840456,0.817663817663818,0.136752136752137,0.116809116809117,35,126.729952355468,60.1074209591997
"212",6,2,2,875,449,0.0564705882352941,0.778823529411765,0.0517647058823529,0.661176470588235,0.287058823529412,0.164705882352941,37,104.414061707956,73.9199086264957
"213",6,2,3,1083,522,0.0317460317460317,0.938492063492063,0,0.805555555555556,0.194444444444444,0.0297619047619048,42,112.479968542204,53.2247769906835
"214",6,2,4,990,454,0.0657015590200445,0.934298440979955,0.0657015590200445,0.796213808463252,0.138084632516704,0,83,78.0442741375122,72.9211215564309
"215",6,2,5,900,454,0.0641627543035994,0.899843505477308,0.0344287949921753,0.873239436619718,0.0923317683881064,0.0359937402190923,47,96.314765586636,69.9507014901071
"216",6,2,6,940,563,0.0264054514480409,0.940374787052811,0.00681431005110733,0.884156729131175,0.109028960817717,0.0332197614991482,80,107.636327464219,62.2050258587282
"217",6,2,7,969,558,0.0629067245119306,0.876355748373102,0.0325379609544469,0.822125813449024,0.145336225596529,0.0607375271149675,53,116.903480652665,64.155515666451
"218",6,2,8,903,462,0.0299145299145299,0.834757834757835,0,0.769230769230769,0.230769230769231,0.135327635327635,70,171.550673518202,78.9349344461863
"219",6,2,9,904,488,0.0402476780185759,0.69969040247678,0.00619195046439629,0.69969040247678,0.294117647058824,0.260061919504644,71,111.138920180252,130.686369544323
"220",6,2,10,909,463,0.109090909090909,0.688636363636364,0.0409090909090909,0.593181818181818,0.365909090909091,0.202272727272727,42,91.3293783578957,141.665360843115
"221",6,3,1,1081,509,0.0902140672782875,0.72782874617737,0.0351681957186544,0.68348623853211,0.281345565749235,0.181957186544343,62,183.708745871482,110.904399516826
"222",6,3,2,813,536,0.0169491525423729,0.867796610169492,0,0.776271186440678,0.223728813559322,0.115254237288136,51,121.689990469729,64.513378800371
"223",6,3,3,1011,574,0.0134589502018843,0.378196500672948,0.00269179004037685,0.356662180349933,0.64064602960969,0.608344549125168,52,300.857023073228,83.1573854164465
"224",6,3,4,904,467,0.0503512880562061,0.55152224824356,0.0362997658079625,0.459016393442623,0.504683840749415,0.398126463700234,93,184.62016081149,131.250069762674
"225",6,3,5,937,503,0.0116279069767442,0.916279069767442,0,0.904651162790698,0.0953488372093023,0.072093023255814,37,142.335686466777,72.518077080928
"226",6,3,6,1158,545,0,0.498777506112469,0,0.493887530562347,0.506112469437653,0.501222493887531,54,236.764563459003,112.400154167575
"227",6,3,7,891,574,0.11551724137931,0.805172413793103,0.0155172413793103,0.774137931034483,0.210344827586207,0.0793103448275862,65,117.19177297402,86.3704829098097
"228",6,3,8,956,504,0.12,0.573333333333333,0.0644444444444444,0.451111111111111,0.484444444444444,0.306666666666667,65,132.787376110536,98.0937022682464
"229",6,3,9,934,515,0.0711237553342817,0.695590327169274,0.0227596017069701,0.625889046941679,0.351351351351351,0.233285917496444,69,154.195492470832,119.136969433168
"230",6,3,10,1049,495,0.0869565217391304,0.91304347826087,0.0434782608695652,0.859683794466403,0.0968379446640316,0,61,64.3947782800036,78.5983106529713
"231",6,4,1,884,384,0,0.695918367346939,0,0.683673469387755,0.316326530612245,0.304081632653061,54,74.9475365304736,136.179626274435
"232",6,4,2,972,404,0.0237226277372263,0.768248175182482,0.00912408759124088,0.715328467153285,0.275547445255474,0.208029197080292,69,85.1184000441752,84.9385205723878
"233",6,4,3,936,457,0.0455407969639469,0.666034155597723,0.0246679316888046,0.639468690702087,0.335863377609108,0.28842504743833,68,85.449279372813,138.795908452008
"234",6,4,4,817,500,0.230366492146597,0.712041884816754,0.081151832460733,0.691099476439791,0.227748691099476,0.0575916230366492,39,85.5388952865095,114.197495179233
"235",6,4,5,958,441,0,0.858707557502738,0,0.806133625410734,0.193866374589266,0.141292442497262,86,81.5266183898711,62.030450457219
"236",6,4,6,942,425,0.00788954635108481,0.790927021696253,0,0.78698224852071,0.21301775147929,0.201183431952663,61,101.526398689447,86.9543985703042
"237",6,4,7,937,526,0.0125,0.5825,0.01,0.56,0.43,0.405,51,83.0402318156687,97.4653927042825
"238",6,4,8,943,592,0.103743315508021,0.73475935828877,0.0609625668449198,0.621390374331551,0.317647058823529,0.161497326203209,83,110.587756905843,120.597106632666
"239",6,4,9,804,487,0.0416666666666667,0.771604938271605,0.00925925925925926,0.540123456790123,0.450617283950617,0.186728395061728,67,66.738068312891,105.936999721525
"240",6,4,10,821,538,0.023030303030303,0.939393939393939,0.023030303030303,0.676363636363636,0.300606060606061,0.0375757575757576,47,68.180516663672,65.2664846062344
"241",7,1,1,949,554,0.210361067503925,0.773940345368917,0.199372056514914,0.714285714285714,0.0863422291993721,0.0156985871271586,35,73.8228411350981,91.154337684706
"242",7,1,2,938,402,0.0866752910737387,0.884864165588616,0.0608020698576973,0.842173350582147,0.0970245795601552,0.0284605433376455,44,82.8677582910961,83.1221950362758
"243",7,1,3,992,640,0.222560975609756,0.673780487804878,0.222560975609756,0.442073170731707,0.335365853658537,0.103658536585366,19,83.5821077229443,105.012305189207
"244",7,1,4,942,553,0.161118508655127,0.810918774966711,0.151797603195739,0.677762982689747,0.170439414114514,0.0279627163781625,44,69.154808907678,98.4666721194948
"245",7,1,5,813,645,0.281437125748503,0.529940119760479,0.125748502994012,0.440119760479042,0.434131736526946,0.188622754491018,23,79.4523502826342,133.002990743183
"246",7,1,6,872,632,0.219465648854962,0.727099236641221,0.200381679389313,0.301526717557252,0.498091603053435,0.0534351145038168,46,68.3254594424229,153.04462263564
"247",7,1,7,842,564,0.370677731673582,0.539419087136929,0.283540802213001,0.159059474412171,0.557399723374827,0.0899031811894882,38,93.0070872137806,88.1201000178156
"248",7,1,8,851,783,0.62015503875969,0.168604651162791,0.62015503875969,0.14922480620155,0.23062015503876,0.211240310077519,39,87.3955326825382,125.159394797688
"249",7,1,9,921,704,0.728176795580111,0.00883977900552486,0.724861878453039,0,0.275138121546961,0.262983425414365,48,81.2318001697044,70.946120850504
"250",7,1,10,891,646,0.479289940828402,0.375739644970414,0.479289940828402,0.144970414201183,0.375739644970414,0.144970414201183,21,106.705126231812,106.614721937736
"251",7,2,1,959,549,0.0372492836676218,0.94269340974212,0,0.822349570200573,0.177650429799427,0.0200573065902579,22,91.6249165204436,64.8854449611633
"252",7,2,2,915,561,0.193154034229829,0.799511002444988,0.171149144254279,0.210268948655257,0.618581907090465,0.00733496332518337,34,62.3813114348504,97.3516877297527
"253",7,2,3,1075,625,0.333333333333333,0.636942675159236,0.157112526539278,0.261146496815287,0.581740976645435,0.029723991507431,32,85.8373486513972,56.0521359973462
"254",7,2,4,1014,452,0.0199764982373678,0.951821386603995,0.0188014101057579,0.900117508813161,0.0810810810810811,0.0282021151586369,50,114.773283701419,61.9235287264647
"255",7,2,5,909,527,0.12106135986733,0.84742951907131,0.0829187396351575,0.625207296849088,0.291873963515755,0.0315091210613599,36,54.5543582529831,55.581481141687
"256",7,2,6,965,729,0.483842010771993,0.421903052064632,0.324955116696589,0.21903052064632,0.456014362657092,0.0942549371633752,61,97.5188019420123,102.316706934874
"257",7,2,7,955,597,0.130242825607064,0.629139072847682,0.0618101545253863,0.454746136865342,0.483443708609272,0.240618101545254,37,120.799784265947,134.883788282677
"258",7,2,8,992,520,0.0450070323488045,0.938115330520394,0.0126582278481013,0.79606188466948,0.191279887482419,0.0168776371308017,48,103.560981672608,62.0042104922287
"259",7,2,9,886,650,0.284109149277689,0.68860353130016,0.215088282504013,0.645264847512038,0.139646869983949,0.0272873194221509,44,77.5790770130853,115.971248107353
"260",7,2,10,829,467,0,0.754299754299754,0,0.727272727272727,0.272727272727273,0.245700245700246,31,246.940380744681,34.4953915330444
"261",7,3,1,1021,436,0,0.933227344992051,0,0.914149443561208,0.0858505564387917,0.0667726550079491,42,97.0512828040146,60.9180338830099
"262",7,3,2,854,532,0.0696798493408663,0.870056497175141,0.0470809792843691,0.804143126177024,0.148775894538606,0.0602636534839925,38,126.920624675114,70.9348695493927
"263",7,3,3,828,563,0,0.853512705530643,0,0.844544095665172,0.155455904334828,0.146487294469357,47,113.762931329286,59.1396325672636
"264",7,3,4,907,460,0,0.818858560794045,0,0.801488833746898,0.198511166253102,0.181141439205955,55,170.480855224759,62.9328370478623
"265",7,3,5,958,521,0,0.991957104557641,0,0.882037533512064,0.117962466487936,0.00804289544235925,32,64.4398540703077,45.8815760304709
"266",7,3,6,969,626,0.0524296675191816,0.863171355498721,0.0332480818414322,0.815856777493606,0.150895140664962,0.0843989769820972,48,96.7188788149492,64.2271160421872
"267",7,3,7,890,608,0.0424778761061947,0.869026548672566,0,0.734513274336283,0.265486725663717,0.0884955752212389,40,107.495985256512,58.5824552887968
"268",7,3,8,959,506,0.0285714285714286,0.848351648351648,0.021978021978022,0.685714285714286,0.292307692307692,0.123076923076923,35,108.453600119217,64.2139227571436
"269",7,3,9,900,492,0.0394736842105263,0.887426900584795,0.00730994152046784,0.814327485380117,0.178362573099415,0.0730994152046784,43,92.7962021960463,66.8229221160619
"270",7,3,10,1042,514,0.0352697095435685,0.946058091286307,0.024896265560166,0.892116182572614,0.0829875518672199,0.0186721991701245,39,95.5911640095309,63.5409626541948
"271",7,4,1,918,488,0,0.951434878587196,0,0.931567328918322,0.0684326710816777,0.0485651214128035,35,68.4441342674139,32.0976752825454
"272",7,4,2,968,457,0.0674373795761079,0.890173410404624,0,0.720616570327553,0.279383429672447,0.0423892100192678,32,93.0760334663872,69.4381371751943
"273",7,4,3,942,509,0,0.881526104417671,0,0.8714859437751,0.1285140562249,0.118473895582329,35,82.3387327361689,47.6636854011274
"274",7,4,4,838,503,0.0771513353115727,0.872403560830861,0.00593471810089021,0.872403560830861,0.121661721068249,0.0504451038575668,25,96.9829616288598,81.9423392553535
"275",7,4,5,991,476,0.0255220417633411,0.911832946635731,0.0255220417633411,0.907192575406032,0.0672853828306264,0.0626450116009281,57,99.0448174209901,51.5605463250617
"276",7,4,6,982,465,0.0178926441351889,0.966202783300199,0,0.960238568588469,0.0397614314115308,0.0159045725646123,36,104.495875356092,54.9556209354546
"277",7,4,7,968,557,0,0.967391304347826,0,0.945652173913043,0.0543478260869565,0.0326086956521739,22,66.564710651807,71.6655370216212
"278",7,4,8,1013,564,0,0.976570820021299,0,0.968051118210863,0.0319488817891374,0.0234291799787007,66,118.658321858714,33.2563727919496
"279",7,4,9,823,521,0.0971599402092676,0.838565022421525,0.00597907324364723,0.684603886397608,0.309417040358744,0.0642750373692078,43,84.140734334835,52.8508255503258
"280",7,4,10,847,538,0.00985221674876847,0.977832512315271,0.00985221674876847,0.901477832512315,0.0886699507389163,0.0123152709359606,43,71.1382748395849,45.1265994250928
"281",8,1,1,968,544,0.0951612903225806,0.904838709677419,0.0596774193548387,0.880645161290323,0.0596774193548387,0,10,32.4164185397914,36.3628488184513
"282",8,1,2,901,484,0.227329192546584,0.739130434782609,0.156521739130435,0.396273291925466,0.447204968944099,0.0335403726708075,27,54.1848997221102,54.3376973844716
"283",8,1,3,992,549,0,0.888252148997135,0.0458452722063037,0.779369627507163,0.174785100286533,0.111747851002865,12,104.985400426317,50.8267000420438
"284",8,1,4,936,535,0.0392405063291139,0.960759493670886,0.0392405063291139,0.908860759493671,0.0518987341772152,0,19,47.383781199033,41.1082016501548
"285",8,1,5,795,547,0.127659574468085,0.835866261398176,0.0577507598784195,0.762917933130699,0.179331306990881,0.0364741641337386,14,53.638170500944,52.2011799100946
"286",8,1,6,877,509,0,1,0,0.755395683453237,0.244604316546763,0,21,31.2873754030075,28.1866502366928
"287",8,1,7,881,457,0.0355618776671408,0.927453769559033,0.0284495021337127,0.7425320056899,0.229018492176387,0.0369843527738265,29,78.6830115518345,47.2687565306479
